incident_number,year,country,region,city,route,year_found,where_found,how_long_dead,where_death_registered,date_death_registered,circumstances,details_of_incident,primary_cause,secondary_cause,identification_status,details_of_identification,labels,sex,age,estimated_age,stated_nationality,place_of_birth,place_of_last_known_residence,guessed_nationality,descriptions_of_race,personal_items,features,other_information
NA,1997,Spain,Cadiz,Tarifa,Western Mediterranean (sea),NA,NA,NA,Tarifa,7/08/1997,NA,NA,drowning,NA,unidentified,NA,"unknown, probably arab",NA,NA,NA,NA,NA,NA,NA,arab,NA,NA,NA
NA,1997,Spain,Cadiz,Tarifa,Western Mediterranean (sea),1997,NA,8-10 days,Tarifa,28/10/1997,NA,NA,drowning,NA,unidentified,NA,unidentified cadaver,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
NA,1997,Spain,Cadiz,Tarifa,Western Mediterranean (sea),NA,NA,NA,Tarifa,10/11/1997,NA,NA,drowning,NA,unidentified,NA,"unidentified, probably arab",NA,NA,NA,NA,NA,NA,NA,arab,NA,NA,NA
Cadiz 6,1997,Spain,Cadiz,Tarifa,Western Mediterranean (sea),1997,NA,2-3 days,Tarifa,12/11/1997,NA,sinking boat,drowning,NA,unidentified,NA,unknown male,male,NA,NA,NA,NA,NA,NA,North African,NA,NA,NA
Cadiz 6,1997,Spain,Cadiz,Tarifa,Western Mediterranean (sea),1997,NA,3-4 days,Tarifa,12/11/1997,NA,sinking boat,drowning,NA,unidentified,NA,unknown male,male,NA,25-30,NA,NA,NA,NA,North African,NA,NA,NA
Cadiz 6,1997,Spain,Cadiz,Tarifa,Western Mediterranean (sea),NA,NA,NA,Tarifa,12/11/1997,NA,sinking boat,drowning,NA,unidentified,NA,unknown,male,NA,30-35,NA,NA,NA,NA,arab,NA,NA,NA
Cadiz 6,1997,Spain,Cadiz,Tarifa,Western Mediterranean (sea),NA,NA,NA,Tarifa,12/11/1997,NA,sinking boat,drowning,NA,unidentified,NA,unknown,NA,NA,20-25,NA,NA,NA,NA,arab,NA,NA,NA
Cadiz 6,1997,Spain,Cadiz,Tarifa,Western Mediterranean (sea),1997,beach,NA,Tarifa,20/11/1997,NA,shipwreck,drowning,NA,unidentified,NA,unknown male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cadiz 6,1997,Spain,Cadiz,Tarifa,Western Mediterranean (sea),1997,beach,NA,Tarifa,20/11/1997,NA,shipwreck,drowning,NA,unidentified,NA,unknown male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1997,Spain,Cadiz,Tarifa,Western Mediterranean (sea),1997,beach Los Lances,NA,Tarifa,3/12/1997,NA,NA,NA,NA,unidentified,NA,unidentified,male,NA,NA,NA,NA,NA,NA,NA,NA,"1.60m, circumcised",NA
NA,1997,Spain,Cadiz,Tarifa,Western Mediterranean (sea),1997,"Cueva Zorra, near Punta Camarinal",NA,Tarifa,3/12/1997,NA,NA,NA,NA,unidentified,NA,unidentified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1997,Spain,Cadiz,Algeciras,Western Mediterranean (sea),NA,NA,NA,Algeciras,3/04/1998,NA,NA,respiratory failure,NA,identified,NA,NA,male,25,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
NA,1997,Spain,Cadiz,Algeciras,Western Mediterranean (sea),NA,NA,NA,Algeciras,23/12/1997,NA,NA,drowning,NA,unidentified,NA,unknown male,male,NA,NA,NA,NA,NA,NA,NA,clothes,NA,NA
NA,1997,Spain,Cadiz,Algeciras,Western Mediterranean (sea),1997,NA,3-4 days,Algeciras,21/10/1997,NA,NA,drowning,NA,unidentified,NA,"unknown cadaver, unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1997,Spain,Cadiz,Algeciras,Western Mediterranean (sea),NA,NA,NA,Algeciras,3/08/1997,NA,NA,drowning,NA,unidentified,NA,unidentified male,male,NA,35,NA,NA,NA,NA,NA,NA,NA,NA
Cadiz 29,1997,Spain,Cadiz,Algeciras,Western Mediterranean (sea),NA,NA,NA,Algeciras,7/11/1997,NA,sinking boat,drowning,NA,unidentified,NA,unknown male,male,NA,45,NA,NA,NA,NA,NA,clothes,NA,NA
Cadiz 29,1997,Spain,Cadiz,Algeciras,Western Mediterranean (sea),NA,NA,NA,Algeciras,7/11/1997,NA,sinking boat,drowning,NA,unidentified,NA,unknown male,male,NA,20-25,NA,NA,NA,NA,NA,clothes,NA,NA
Cadiz 29,1997,Spain,Cadiz,Algeciras,Western Mediterranean (sea),NA,NA,NA,Algeciras,16/10/1997,NA,sinking boat,drowning,NA,identified,NA,NA,male,24,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
Cadiz 29,1997,Spain,Cadiz,Algeciras,Western Mediterranean (sea),NA,NA,NA,Algeciras,13/10/1997,NA,sinking boat,drowning,NA,identified,NA,NA,male,36,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
Cadiz 29,1997,Spain,Cadiz,Algeciras,Western Mediterranean (sea),NA,NA,NA,Algeciras,3/10/1997,NA,sinking boat,drowning,NA,identified,NA,NA,male,34,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
Cadiz 29,1997,Spain,Cadiz,Algeciras,Western Mediterranean (sea),NA,NA,NA,Algeciras,2/10/1997,NA,sinking boat,drowning,NA,identified,NA,NA,NA,36,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
NA,1997,Spain,Cadiz,Algeciras,Western Mediterranean (sea),NA,Algeciras port,3 weeks,Algeciras,12/09/1997,NA,NA,drowning,NA,unidentified,NA,unknown male,male,NA,NA,NA,NA,NA,NA,NA,clothes,NA,NA
NA,1997,Spain,Cadiz,Algeciras,Western Mediterranean (sea),NA,"sea, Algeciras",NA,Algeciras,8/05/1997,NA,NA,drowning,NA,identified,NA,NA,male,41,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
NA,1997,Spain,Cadiz,Cadiz,Western Mediterranean (sea),NA,sea,NA,Cadiz,19/09/1997,NA,NA,drowning,asphyxia,unidentified,NA,unknown body,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1997,Spain,Cadiz,Rota,Western Mediterranean (sea),1997,36.016 N 7.141 W,30-40 days,Rota,18/09/1997,NA,NA,drowning,NA,unidentified,NA,unknown man,male,NA,25-30,NA,NA,NA,NA,NA,"clothes, shoes",NA,NA
NA,1997,Spain,Granada,Sorvilan,Western Mediterranean (sea),NA,NA,NA,Sorvilan,1/04/1997,only part of body found,NA,NA,NA,unidentified,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1997,Spain,Huelva,Palos de la Frontera,Western Mediterranean (sea),NA,NA,NA,Palos de la Frontera,16/10/1997,NA,NA,drowning,NA,identified,NA,NA,male,22,NA,Algeria,NA,NA,NA,NA,NA,NA,NA
NA,1997,Spain,Almeria,Roquetas de Mar,Western Mediterranean (sea),NA,NA,NA,Roquetas de Mar,20/11/1997,NA,NA,NA,NA,identified,NA,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1997,Spain,Alicante,Torrevieja,Western Mediterranean (sea),NA,NA,NA,Torrevieja,29/05/1997,NA,NA,acute reaction to toxic substances,NA,identified,NA,NA,male,30,NA,Algeria,NA,NA,NA,NA,NA,NA,NA
NA,1997,Spain,Santa Cruz de Tenerife,"Tenerife, Los Realejos",Atlantic,1997,NA,6-12 days,Los Realejos,13/02/1998,NA,NA,drowning,NA,unidentified,NA,NA,male,NA,40-50,NA,NA,NA,NA,white,NA,"1.70m, 41 shoe, slim, athletic, scar",NA
NA,1997,Spain,Malaga,Velez Malaga,Western Mediterranean (sea),1998,"sea, beach Benajarafe, near Village Sirena",1-2 months,Velez Malaga,3/04/1998,NA,NA,NA,NA,unidentified,NA,unknown,NA,NA,NA,NA,NA,NA,NA,white,NA,1.70m,NA
NA,1997,Spain,Malaga,Estepona,Western Mediterranean (sea),NA,NA,NA,Estepona,26/09/1997,NA,NA,drowning,NA,unidentified,NA,unknown man,male,NA,50-60,NA,NA,NA,NA,NA,NA,NA,NA
NA,1997,Spain,Melilla,Melilla,Western Mediterranean (land),NA,NA,NA,Melilla,31/03/1997,NA,NA,cardiorespiratory arrest,"injury, polytrauma",identified,NA,NA,NA,NA,NA,Morocco,Morocco,NA,NA,NA,NA,NA,NA
NA,1997,Spain,Melilla,Melilla,Western Mediterranean (land),NA,NA,NA,Melilla,7/07/1997,NA,NA,drowning,NA,identified,NA,NA,male,24,NA,Nigeria,Nigeria,NA,NA,NA,NA,NA,drowned in salt water
NA,1997,Spain,Melilla,Melilla,Western Mediterranean (land),NA,NA,NA,Melilla,10/11/1997,NA,NA,cardiorespiratory arrest,NA,unidentified,NA,NA,NA,NA,23-25,NA,NA,NA,NA,NA,NA,NA,NA
NA,1997,Spain,Melilla,Melilla,Western Mediterranean (land),NA,NA,NA,Melilla,18/12/1997,NA,NA,drowning,NA,unidentified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,drowned in flood water
NA,1997,Italy,"Sicily, Agrigento",Lampedusa,Central Mediterranean,NA,on board a boat in Lampedusa port,NA,Lampedusa,04/01/1997,NA,boat arrived in Lampedusa,drowning,injury to the occipital cortex,identified,NA,NA,male,28,NA,Tunisia,NA,NA,NA,NA,NA,NA,NA
NA,1997,Italy,"Sicily, Siracusa",Siracusa,Central Mediterranean,1997,"cliff, contrada Murro di Porco",6-8 months,Siracusa,22/07/1997,NA,NA,NA,presumed drowning,unidentified,NA,cadaver of unknown/stranger,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sicily 3,1997,Italy,"Sicily, Trapani",Pantelleria,Central Mediterranean,NA,NA,NA,Pantelleria,08/08/1997,NA,NA,NA,NA,identified,NA,NA,male,33,NA,Tunisia,NA,NA,NA,NA,NA,NA,NA
Sicily 3,1997,Italy,"Sicily, Trapani",Pantelleria,Central Mediterranean,NA,NA,NA,Pantelleria,08/08/1997,NA,NA,NA,NA,identified,NA,NA,male,28,NA,Tunisia,NA,NA,NA,NA,NA,NA,NA
Sicily 3,1997,Italy,"Sicily, Trapani",Pantelleria,Central Mediterranean,NA,NA,NA,Pantelleria,08/08/1997,NA,NA,NA,NA,identified,NA,NA,male,36,NA,Tunisia,NA,NA,NA,NA,NA,NA,NA
Sicily 3,1997,Italy,"Sicily, Trapani",Pantelleria,Central Mediterranean,NA,NA,NA,Pantelleria,13/08/1997,NA,NA,NA,NA,identified,NA,NA,male,32,NA,Tunisia,NA,NA,NA,NA,NA,NA,NA
Sicily 3,1997,Italy,"Sicily, Trapani",Pantelleria,Central Mediterranean,NA,NA,NA,Pantelleria,13/08/1997,NA,NA,NA,NA,identified,NA,NA,male,23,NA,Tunisia,NA,NA,NA,NA,NA,NA,NA
Sicily 3,1997,Italy,"Sicily, Trapani",Pantelleria,Central Mediterranean,NA,NA,NA,Pantelleria,13/08/1997,NA,NA,NA,NA,identified,NA,NA,male,26,NA,Tunisia,NA,NA,NA,NA,NA,NA,NA
Sicily 3,1997,Italy,"Sicily, Trapani",Pantelleria,Central Mediterranean,NA,NA,NA,Pantelleria,13/08/1997,NA,NA,NA,NA,identified,NA,NA,male,25,NA,Tunisia,NA,NA,NA,NA,NA,NA,NA
Sicily 3,1997,Italy,"Sicily, Trapani",Pantelleria,Central Mediterranean,NA,NA,NA,Pantelleria,13/08/1997,NA,NA,NA,NA,identified,NA,NA,male,51,NA,Tunisia,NA,NA,NA,NA,NA,NA,NA
NA,1997,Italy,"Sicily, Siracusa",Melilli,Central Mediterranean,1997,"dockyard, Marina di Melilli, Siracusa",4-8 months,Melilli,23/08/1997,NA,NA,NA,NA,unidentified,NA,parts of an unidentifiable cadaver,female,NA,20-30,NA,NA,NA,NA,NA,NA,NA,NA
NA,1997,Italy,"Puglia, Bari",Bari,Adriatic (sea),NA,"coast of Torre a Mare, Bari",NA,Bari-Torre a Mare,02/09/1997,NA,NA,drowning,NA,identified,NA,NA,male,24,NA,Bulgaria,Bulgaria,Bulgaria,NA,NA,NA,NA,NA
NA,1997,Italy,"Puglia, Foggia",Serracapriola,Adriatic (sea),NA,NA,NA,Serracapriola,27/11/1997,NA,NA,NA,NA,identified,NA,NA,male,21,NA,Romania,NA,NA,NA,NA,NA,NA,NA
NA,1997,Italy,"Puglia, Lecce",Ugento,Adriatic (sea),1997,NA,NA,Ugento,06/06/1997,NA,NA,NA,NA,unidentified,NA,cadaver of unidentified person,male,NA,30-40,NA,NA,NA,NA,NA,NA,NA,NA
NA,1997,Italy,"Puglia, Lecce",Otranto,Adriatic (sea),NA,NA,NA,Otranto,22/04/1999,NA,NA,NA,NA,identified,NA,NA,male,41,NA,Albania,NA,NA,NA,NA,NA,NA,NA
NA,1997,Italy,"Puglia, Lecce",Lecce,Adriatic (sea),NA,NA,NA,Lecce,21/05/1997,NA,NA,NA,NA,identified,NA,NA,male,26,NA,Albania,Albania,Albania,NA,NA,NA,NA,NA
NA,1997,Italy,"Puglia, BAT",Barletta,Adriatic (sea),NA,NA,NA,Barletta,16/12/1997,NA,NA,NA,NA,unidentified,NA,unknown/stranger,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1997,Italy,"Puglia, Brindisi",Ostuni,Adriatic (sea),1997,"contrada da Gorgognola, Ostuni",6 days,Ostuni,21/05/1997,NA,travelling in a clandestine boat,drowning,pulmonary edema,identified,NA,NA,male,28,NA,Egypt,Egypt,Egypt,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,12/11/1997,NA,"shipwreck of the Kater I Radez, 52 victims",NA,NA,unidentified,NA,"cadaver male sex, coffin n.30",male,NA,4-5,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,12/11/1997,NA,"shipwreck of the Kater I Radez, 52 victims",NA,NA,unidentified,NA,"cadaver of female sex, coffin n.20",female,NA,35-40,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,12/11/1997,NA,"shipwreck of the Kater I Radez, 52 victims",NA,NA,unidentified,NA,"cadaver male sex, coffin n.16",male,NA,14-17,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 01, chest n.1, cadaver  01",NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 02, chest n.2, cadaver  02",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 03, chest n.3, cadaver  03",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 04, chest n.4, cadaver  04",NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 05, chest n.5, cadaver  05",NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 06, chest n.6, cadaver  06",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 07, chest n.7, cadaver  07",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 08, chest n.8, cadaver  08",NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 09, chest n.9, cadaver  09",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 10, chest n.10, cadaver  10",NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 11, chest n.11, cadaver  11",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 12, chest n.12, cadaver  12",NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 13, chest n.13, cadaver  13",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 14, chest n.14, cadaver  14",NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 15, chest n.15, cadaver  15",NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 16, chest n.17, cadaver  17",NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 17, chest n.18, cadaver  18",NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 18, chest n.19, cadaver  19",NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 19, chest n.21, cadaver  21",NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 20, chest n.22, cadaver  22",NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 21, chest n.23, cadaver 23",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 22, chest n.24, cadaver  24",NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 23, chest n.25, cadaver  25",NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 24, chest n.26, cadaver  26",NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 25, chest n.27, cadaver 27",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 26, chest n.28, cadaver 28",NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 27, chest n.29, cadaver 29",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 28, chest n.31, cadaver  31",NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 29, chest n.32, cadaver 32",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 30, chest n.33, cadaver 33",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 31, chest n.34, cadaver 34",NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 32, chest n.35, cadaver 35",NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 33, chest n.36, cadaver 36",NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 34, chest n.37, cadaver 37",NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 35, chest n.38, cadaver 38",NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 36, chest n.39, cadaver 39",NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 37, chest n.40, cadaver 40",NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 38, chest n.41, cadaver 41",NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puglia 20,1997,Italy,"Puglia, Brindisi",Brindisi,Adriatic (sea),NA,NA,NA,Brindisi,11/11/1997,bodies recovered from the wreck of Kater I Rader,"shipwreck of the Kater I Radez, 52 victims",drowning,NA,identified,NA,"N.O. 39, chest n.42, cadaver 42",NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
